Year,Quarter,Location,Type,Average Employment,Average Female Employment,Average Wage,Number of Establishments,Total Wages
2002,2,Vermont,Transportation and warehousing,6819.0,1825.0,7424.0,569.0,
2002,2,Vermont,Unspecified industry supersector,,,,,
2002,2,Vermont,Utilities,1709.0,392.0,16769.0,50.0,
2002,2,Vermont,Wholesale trade,10033.0,2730.0,10400.0,1313.0,
2002,3,Vermont,Accommodation and food services,29582.0,15239.0,3691.0,1801.0,
2002,3,Vermont,Administrative and waste services,8315.0,2998.0,6050.0,1077.0,
2002,3,Vermont,"Agriculture, forestry, fishing and hunting",2416.0,710.0,5223.0,350.0,
2002,3,Vermont,"Arts, entertainment, and recreation",4428.0,1979.0,3792.0,368.0,
2002,3,Vermont,Construction supersector,16274.0,1747.0,7942.0,2851.0,
2002,3,Vermont,Durable Goods manufacturing,29001.0,7604.0,11479.0,815.0,
2002,3,Vermont,Education and Health Services supersector,46618.0,35267.0,7335.0,2063.0,
2002,3,Vermont,Educational services,8348.0,5155.0,7692.0,283.0,
2002,3,Vermont,Federal Government,6010.0,,11346.0,598.0,
2002,3,Vermont,Finance and insurance,9886.0,6656.0,10531.0,917.0,
2002,3,Vermont,Financial Activities supersector,13109.0,8045.0,9524.0,1619.0,
2002,3,Vermont,Goods Producing domain,59922.0,14245.0,9621.0,4518.0,
2002,3,Vermont,Health care and social assistance,38270.0,30112.0,7257.0,1780.0,
2002,3,Vermont,Information supersector,6709.0,3320.0,8658.0,517.0,
2002,3,Vermont,Leisure and Hospitality supersector,34010.0,17218.0,3704.0,2169.0,
2002,3,Vermont,Local government,22374.0,18439.0,6740.0,825.0,
2002,3,Vermont,Management of companies and enterprises,291.0,121.0,15872.0,22.0,
2002,3,Vermont,Manufacturing supersector,40344.0,11688.0,10564.0,1248.0,
2002,3,Vermont,Mining,889.0,100.0,9465.0,69.0,
2002,3,Vermont,Natural Resources and Mining supersector,3305.0,810.0,6364.0,419.0,
2002,3,Vermont,Non-Durable Goods manufacturing,11343.0,4084.0,8225.0,433.0,
2002,3,Vermont,"Other services, except public administration supersector",9701.0,4890.0,5534.0,2193.0,
2002,3,Vermont,Private ownership,249997.0,116420.0,7474.0,22282.0,
2002,3,Vermont,Professional and Business Services supersector,21134.0,9142.0,8744.0,3532.0,
2002,3,Vermont,Professional and technical services,12528.0,6023.0,10366.0,2433.0,
2002,3,Vermont,Real estate and rental and leasing,3223.0,1389.0,6437.0,702.0,
2002,3,Vermont,Retail trade,40377.0,19311.0,5378.0,3723.0,
2002,3,Vermont,Service Providing domain,190074.0,102175.0,6797.0,17764.0,
2002,3,Vermont,State government,15026.0,7324.0,8787.0,254.0,
2002,3,Vermont,Total Covered -  all ownerships,293407.0,,7564.0,23959.0,
2002,3,Vermont,"Trade, Transportation, and Utilities supersector",58793.0,24293.0,6847.0,5671.0,
2002,3,Vermont,Transportation and warehousing,6598.0,1819.0,7999.0,583.0,
2002,3,Vermont,Unspecified industry supersector,,,,,
2002,3,Vermont,Utilities,1730.0,411.0,17161.0,53.0,
2002,3,Vermont,Wholesale trade,10088.0,2752.0,10204.0,1312.0,
2002,4,Vermont,Accommodation and food services,28551.0,15975.0,3838.0,,
2002,4,Vermont,Administrative and waste services,7931.0,2833.0,6433.0,,
2002,4,Vermont,"Agriculture, forestry, fishing and hunting",2077.0,541.0,5531.0,,
2002,4,Vermont,"Arts, entertainment, and recreation",3321.0,1631.0,4311.0,,
2002,4,Vermont,Construction supersector,15113.0,1680.0,9065.0,,
2002,4,Vermont,Durable Goods manufacturing,28022.0,7582.0,11857.0,,
2002,4,Vermont,Education and Health Services supersector,47775.0,35839.0,7924.0,,
2002,4,Vermont,Educational services,9183.0,5273.0,7718.0,,
2002,4,Vermont,Federal Government,6226.0,,11718.0,,
2002,4,Vermont,Finance and insurance,9898.0,6709.0,12242.0,,
2002,4,Vermont,Financial Activities supersector,12935.0,8085.0,11122.0,,
2002,4,Vermont,Goods Producing domain,57290.0,13933.0,10243.0,,
2002,4,Vermont,Health care and social assistance,38592.0,30566.0,7973.0,,
2002,4,Vermont,Information supersector,6547.0,3269.0,9438.0,,
2002,4,Vermont,Leisure and Hospitality supersector,31872.0,17606.0,3887.0,,
2002,4,Vermont,Local government,30200.0,19762.0,6730.0,,
2002,4,Vermont,Management of companies and enterprises,317.0,148.0,12979.0,,
2002,4,Vermont,Manufacturing supersector,39283.0,11622.0,10944.0,,
2002,4,Vermont,Mining,817.0,90.0,10281.0,,
2002,4,Vermont,Natural Resources and Mining supersector,2894.0,631.0,6872.0,,
2002,4,Vermont,Non-Durable Goods manufacturing,11261.0,4040.0,8673.0,,
2002,4,Vermont,"Other services, except public administration supersector",9441.0,4857.0,5906.0,,
2002,4,Vermont,Private ownership,245970.0,117563.0,8132.0,,
2002,4,Vermont,Professional and Business Services supersector,20578.0,9174.0,10392.0,,
2002,4,Vermont,Professional and technical services,12330.0,6193.0,12872.0,,
2002,4,Vermont,Real estate and rental and leasing,3036.0,1376.0,7474.0,,
2002,4,Vermont,Retail trade,40799.0,19727.0,5747.0,,
2002,4,Vermont,Service Providing domain,188680.0,103630.0,7491.0,,
2002,4,Vermont,State government,15217.0,7651.0,10323.0,,
2002,4,Vermont,Total Covered -  all ownerships,297614.0,,8177.0,,
2002,4,Vermont,"Trade, Transportation, and Utilities supersector",59532.0,24800.0,7318.0,,
2002,4,Vermont,Transportation and warehousing,6965.0,1829.0,7893.0,,
2002,4,Vermont,Unspecified industry supersector,,,,,
2002,4,Vermont,Utilities,1718.0,395.0,17231.0,,
2002,4,Vermont,Wholesale trade,10049.0,2849.0,11604.0,,
2003,1,Vermont,Accommodation and food services,32174.0,16261.0,3684.0,1804.0,118521.0
2003,1,Vermont,Administrative and waste services,7087.0,2673.0,5845.0,1066.0,41423.0
2003,1,Vermont,"Agriculture, forestry, fishing and hunting",1864.0,531.0,5522.0,353.0,10292.0
2003,1,Vermont,"Arts, entertainment, and recreation",3214.0,1637.0,3886.0,374.0,12488.0
2003,1,Vermont,Construction supersector,12635.0,1601.0,7888.0,2833.0,99669.0
2003,1,Vermont,Durable Goods manufacturing,27071.0,7592.0,11968.0,799.0,323977.0
2003,1,Vermont,Education and Health Services supersector,47855.0,36201.0,7349.0,2108.0,351689.0
2003,1,Vermont,Educational services,8983.0,5299.0,7512.0,296.0,67482.0
2003,1,Vermont,Federal Government,6194.0,,11811.0,636.0,73159.0
2003,1,Vermont,Finance and insurance,9775.0,6823.0,13418.0,935.0,131162.0
2003,1,Vermont,Financial Activities supersector,12740.0,8162.0,11850.0,1639.0,150966.0
2003,1,Vermont,Goods Producing domain,52962.0,13661.0,10129.0,4474.0,536463.0
2003,1,Vermont,Health care and social assistance,38872.0,30902.0,7311.0,1812.0,284207.0
2003,1,Vermont,Information supersector,6494.0,3260.0,9055.0,508.0,58809.0
2003,1,Vermont,Leisure and Hospitality supersector,35388.0,17898.0,3702.0,2178.0,131009.0
2003,1,Vermont,Local government,29888.0,19641.0,6834.0,825.0,204269.0
2003,1,Vermont,Management of companies and enterprises,279.0,125.0,20702.0,20.0,5769.0
2003,1,Vermont,Manufacturing supersector,37809.0,11442.0,11098.0,1221.0,419582.0
2003,1,Vermont,Mining,655.0,87.0,10571.0,67.0,6921.0
2003,1,Vermont,Natural Resources and Mining supersector,2518.0,618.0,6835.0,420.0,17212.0
2003,1,Vermont,Non-Durable Goods manufacturing,10738.0,3850.0,8904.0,422.0,95605.0
2003,1,Vermont,"Other services, except public administration supersector",9194.0,4764.0,5616.0,2096.0,51639.0
2003,1,Vermont,Private ownership,241335.0,116154.0,7691.0,22046.0,1856136.0
2003,1,Vermont,Professional and Business Services supersector,19466.0,8903.0,9046.0,3483.0,176088.0
2003,1,Vermont,Professional and technical services,12101.0,6105.0,10652.0,2397.0,128896.0
2003,1,Vermont,Real estate and rental and leasing,2964.0,1339.0,6681.0,704.0,19803.0
2003,1,Vermont,Retail trade,38761.0,18269.0,5417.0,3657.0,209956.0
2003,1,Vermont,Service Providing domain,188373.0,102493.0,7006.0,17572.0,1319672.0
2003,1,Vermont,State government,15042.0,7949.0,9502.0,254.0,142932.0
2003,1,Vermont,Total Covered -  all ownerships,292459.0,,7784.0,23761.0,2276496.0
2003,1,Vermont,"Trade, Transportation, and Utilities supersector",57236.0,23305.0,6979.0,5560.0,399472.0
2003,1,Vermont,Transportation and warehousing,6605.0,1784.0,7602.0,555.0,50212.0
2003,1,Vermont,Unspecified industry supersector,,,,,
2003,1,Vermont,Utilities,1716.0,409.0,19102.0,51.0,32780.0
2003,1,Vermont,Wholesale trade,10154.0,2843.0,10491.0,1297.0,106525.0
2003,2,Vermont,Accommodation and food services,26626.0,15407.0,3659.0,1834.0,
2003,2,Vermont,Administrative and waste services,7962.0,2956.0,5739.0,1098.0,
2003,2,Vermont,"Agriculture, forestry, fishing and hunting",2249.0,751.0,5105.0,352.0,
2003,2,Vermont,"Arts, entertainment, and recreation",3711.0,2052.0,4032.0,374.0,
2003,2,Vermont,Construction supersector,15342.0,1825.0,7958.0,2902.0,
2003,2,Vermont,Durable Goods manufacturing,27192.0,7254.0,11253.0,803.0,
2003,2,Vermont,Education and Health Services supersector,48623.0,36505.0,7553.0,2135.0,
2003,2,Vermont,Educational services,9051.0,5054.0,7838.0,300.0,
2003,2,Vermont,Federal Government,6228.0,,11874.0,604.0,
2003,2,Vermont,Finance and insurance,9852.0,6801.0,11858.0,942.0,
2003,2,Vermont,Financial Activities supersector,12911.0,8194.0,10594.0,1648.0,
2003,2,Vermont,Goods Producing domain,56201.0,13727.0,9605.0,4550.0,
2003,2,Vermont,Health care and social assistance,39572.0,31451.0,7487.0,1835.0,
2003,2,Vermont,Information supersector,6535.0,3298.0,9087.0,507.0,
2003,2,Vermont,Leisure and Hospitality supersector,30337.0,17459.0,3705.0,2208.0,
2003,2,Vermont,Local government,30177.0,19347.0,8018.0,826.0,
2003,2,Vermont,Management of companies and enterprises,288.0,132.0,11603.0,21.0,
2003,2,Vermont,Manufacturing supersector,37792.0,11060.0,10546.0,1228.0,
2003,2,Vermont,Mining,818.0,91.0,9359.0,68.0,
2003,2,Vermont,Natural Resources and Mining supersector,3067.0,842.0,6240.0,420.0,
2003,2,Vermont,Non-Durable Goods manufacturing,10600.0,3806.0,8733.0,425.0,
2003,2,Vermont,"Other services, except public administration supersector",9438.0,5009.0,5798.0,2102.0,
2003,2,Vermont,Private ownership,242083.0,117176.0,7642.0,22284.0,
2003,2,Vermont,Professional and Business Services supersector,20539.0,9097.0,8839.0,3534.0,
2003,2,Vermont,Professional and technical services,12289.0,6009.0,10783.0,2415.0,
2003,2,Vermont,Real estate and rental and leasing,3059.0,1393.0,6524.0,706.0,
2003,2,Vermont,Retail trade,38926.0,18887.0,5493.0,3669.0,
2003,2,Vermont,Service Providing domain,185883.0,103449.0,7048.0,17734.0,
2003,2,Vermont,State government,15030.0,7494.0,10322.0,254.0,
2003,2,Vermont,Total Covered -  all ownerships,293518.0,,7907.0,23968.0,
2003,2,Vermont,"Trade, Transportation, and Utilities supersector",57499.0,23887.0,6923.0,5600.0,
2003,2,Vermont,Transportation and warehousing,6610.0,1769.0,7622.0,564.0,
2003,2,Vermont,Unspecified industry supersector,,,,,
2003,2,Vermont,Utilities,1736.0,394.0,15444.0,52.0,
2003,2,Vermont,Wholesale trade,10228.0,2837.0,10465.0,1315.0,
2003,3,Vermont,Accommodation and food services,29257.0,15647.0,3818.0,1833.0,
2003,3,Vermont,Administrative and waste services,8501.0,2904.0,5907.0,1118.0,
2003,3,Vermont,"Agriculture, forestry, fishing and hunting",2433.0,699.0,5295.0,356.0,
2003,3,Vermont,"Arts, entertainment, and recreation",4544.0,2106.0,3999.0,372.0,
2003,3,Vermont,Construction supersector,17285.0,1849.0,8055.0,2950.0,
2003,3,Vermont,Durable Goods manufacturing,26654.0,7133.0,11473.0,803.0,
2003,3,Vermont,Education and Health Services supersector,48969.0,36831.0,7466.0,2141.0,
2003,3,Vermont,Educational services,8653.0,5276.0,8030.0,306.0,
2003,3,Vermont,Federal Government,6290.0,,11906.0,604.0,
2003,3,Vermont,Finance and insurance,9990.0,6771.0,11588.0,938.0,
2003,3,Vermont,Financial Activities supersector,13251.0,8141.0,10378.0,1657.0,
2003,3,Vermont,Goods Producing domain,58004.0,13633.0,9611.0,4600.0,
2003,3,Vermont,Health care and social assistance,40316.0,31555.0,7345.0,1835.0,
2003,3,Vermont,Information supersector,6494.0,3236.0,9098.0,513.0,
2003,3,Vermont,Leisure and Hospitality supersector,33801.0,17753.0,3843.0,2205.0,
2003,3,Vermont,Local government,22293.0,18644.0,7085.0,824.0,
2003,3,Vermont,Management of companies and enterprises,266.0,117.0,13823.0,20.0,
2003,3,Vermont,Manufacturing supersector,37449.0,11001.0,10605.0,1225.0,
2003,3,Vermont,Mining,837.0,84.0,9865.0,69.0,
2003,3,Vermont,Natural Resources and Mining supersector,3270.0,783.0,6464.0,425.0,
2003,3,Vermont,Non-Durable Goods manufacturing,10795.0,3868.0,8460.0,422.0,
2003,3,Vermont,"Other services, except public administration supersector",9481.0,4919.0,5839.0,2092.0,
2003,3,Vermont,Private ownership,248846.0,117329.0,7669.0,22392.0,
2003,3,Vermont,Professional and Business Services supersector,20981.0,9050.0,9081.0,3576.0,
2003,3,Vermont,Professional and technical services,12214.0,6029.0,11187.0,2438.0,
2003,3,Vermont,Real estate and rental and leasing,3261.0,1370.0,6672.0,719.0,
2003,3,Vermont,Retail trade,39526.0,18807.0,5559.0,3676.0,
2003,3,Vermont,Service Providing domain,190842.0,103696.0,7079.0,17792.0,
2003,3,Vermont,State government,15504.0,7688.0,9123.0,254.0,
2003,3,Vermont,Total Covered -  all ownerships,292933.0,,7793.0,24074.0,
2003,3,Vermont,"Trade, Transportation, and Utilities supersector",57867.0,23766.0,7136.0,5608.0,
2003,3,Vermont,Transportation and warehousing,6328.0,1765.0,8077.0,564.0,
2003,3,Vermont,Unspecified industry supersector,,,,,
2003,3,Vermont,Utilities,1730.0,388.0,16552.0,53.0,
2003,3,Vermont,Wholesale trade,10283.0,2806.0,11034.0,1315.0,
2003,4,Vermont,Accommodation and food services,28078.0,15810.0,3917.0,,
2003,4,Vermont,Administrative and waste services,7978.0,2851.0,6128.0,,
2003,4,Vermont,"Agriculture, forestry, fishing and hunting",2151.0,547.0,5784.0,,
2003,4,Vermont,"Arts, entertainment, and recreation",3296.0,1594.0,4523.0,,
2003,4,Vermont,Construction supersector,16251.0,1789.0,9381.0,,
2003,4,Vermont,Durable Goods manufacturing,26049.0,7144.0,13120.0,,
2003,4,Vermont,Education and Health Services supersector,49347.0,36939.0,8076.0,,
2003,4,Vermont,Educational services,9334.0,5341.0,7673.0,,
2003,4,Vermont,Federal Government,6285.0,,12030.0,,
2003,4,Vermont,Finance and insurance,9936.0,6725.0,12992.0,,
2003,4,Vermont,Financial Activities supersector,13056.0,8143.0,11713.0,,
2003,4,Vermont,Goods Producing domain,56077.0,13409.0,11019.0,,
2003,4,Vermont,Health care and social assistance,40013.0,31598.0,8170.0,,
2003,4,Vermont,Information supersector,6455.0,3224.0,9992.0,,
2003,4,Vermont,Leisure and Hospitality supersector,31374.0,17404.0,3981.0,,
2003,4,Vermont,Local government,30433.0,19851.0,7091.0,,
2003,4,Vermont,Management of companies and enterprises,296.0,139.0,13489.0,,
2003,4,Vermont,Manufacturing supersector,36895.0,10992.0,12032.0,,
2003,4,Vermont,Mining,780.0,81.0,11638.0,,
2003,4,Vermont,Natural Resources and Mining supersector,2931.0,628.0,7341.0,,
2003,4,Vermont,Non-Durable Goods manufacturing,10847.0,3848.0,9419.0,,
2003,4,Vermont,"Other services, except public administration supersector",9260.0,4804.0,6425.0,,
2003,4,Vermont,Private ownership,245859.0,118235.0,8565.0,,
2003,4,Vermont,Professional and Business Services supersector,20591.0,9137.0,11310.0,,
2003,4,Vermont,Professional and technical services,12318.0,6147.0,14614.0,,
2003,4,Vermont,Real estate and rental and leasing,3120.0,1418.0,7639.0,,
2003,4,Vermont,Retail trade,40866.0,20167.0,5906.0,,
2003,4,Vermont,Service Providing domain,189782.0,104826.0,7840.0,,
2003,4,Vermont,State government,15666.0,7597.0,10620.0,,
2003,4,Vermont,Total Covered -  all ownerships,298243.0,,8595.0,,
2003,4,Vermont,"Trade, Transportation, and Utilities supersector",59699.0,25175.0,7615.0,,
2003,4,Vermont,Transportation and warehousing,6754.0,1809.0,8331.0,,
2003,4,Vermont,Unspecified industry supersector,,,,,
2003,4,Vermont,Utilities,1722.0,391.0,17635.0,,
2003,4,Vermont,Wholesale trade,10358.0,2808.0,12226.0,,
2004,1,Vermont,Accommodation and food services,31814.0,16272.0,3821.0,1811.0,121556.0
2004,1,Vermont,Administrative and waste services,7503.0,2745.0,6097.0,1065.0,45745.0
2004,1,Vermont,"Agriculture, forestry, fishing and hunting",1972.0,555.0,5573.0,363.0,10988.0
2004,1,Vermont,"Arts, entertainment, and recreation",3247.0,1695.0,3984.0,376.0,12937.0
2004,1,Vermont,Construction supersector,13989.0,1638.0,8139.0,2915.0,113864.0
2004,1,Vermont,Durable Goods manufacturing,25939.0,7110.0,12126.0,785.0,314534.0
2004,1,Vermont,Education and Health Services supersector,49072.0,37035.0,7435.0,2139.0,364850.0
2004,1,Vermont,Educational services,9133.0,5372.0,7614.0,310.0,69542.0
2004,1,Vermont,Federal Government,6259.0,,12381.0,615.0,77492.0
2004,1,Vermont,Finance and insurance,9767.0,6847.0,13973.0,940.0,136474.0
2004,1,Vermont,Financial Activities supersector,12898.0,8310.0,12250.0,1672.0,157998.0
2004,1,Vermont,Goods Producing domain,52947.0,13059.0,10151.0,4538.0,537492.0
2004,1,Vermont,Health care and social assistance,39938.0,31663.0,7394.0,1829.0,295307.0
2004,1,Vermont,Information supersector,6409.0,3225.0,9746.0,507.0,62465.0
2004,1,Vermont,Leisure and Hospitality supersector,35061.0,17967.0,3836.0,2187.0,134493.0
2004,1,Vermont,Local government,29818.0,19704.0,6963.0,829.0,207632.0
2004,1,Vermont,Management of companies and enterprises,295.0,137.0,16988.0,23.0,5012.0
2004,1,Vermont,Manufacturing supersector,36375.0,10781.0,11160.0,1199.0,405949.0
2004,1,Vermont,Mining,611.0,85.0,10945.0,61.0,6691.0
2004,1,Vermont,Natural Resources and Mining supersector,2583.0,640.0,6844.0,424.0,17679.0
2004,1,Vermont,Non-Durable Goods manufacturing,10436.0,3671.0,8760.0,414.0,91415.0
2004,1,Vermont,"Other services, except public administration supersector",9216.0,4766.0,5799.0,2065.0,53448.0
2004,1,Vermont,Private ownership,243139.0,117240.0,7902.0,22185.0,1921284.0
2004,1,Vermont,Professional and Business Services supersector,20114.0,9059.0,9341.0,3512.0,187893.0
2004,1,Vermont,Professional and technical services,12316.0,6177.0,11135.0,2424.0,137136.0
2004,1,Vermont,Real estate and rental and leasing,3131.0,1463.0,6875.0,732.0,21525.0
2004,1,Vermont,Retail trade,38887.0,18793.0,5624.0,3663.0,218686.0
2004,1,Vermont,Service Providing domain,190191.0,104181.0,7276.0,17647.0,1383792.0
2004,1,Vermont,State government,15533.0,8071.0,9726.0,318.0,151073.0
2004,1,Vermont,Total Covered -  all ownerships,294749.0,,7998.0,23947.0,2357480.0
2004,1,Vermont,"Trade, Transportation, and Utilities supersector",57421.0,23819.0,7360.0,5565.0,422645.0
2004,1,Vermont,Transportation and warehousing,6656.0,1810.0,7664.0,543.0,51008.0
2004,1,Vermont,Unspecified industry supersector,,,,,
2004,1,Vermont,Utilities,1720.0,416.0,23709.0,50.0,40780.0
2004,1,Vermont,Wholesale trade,10158.0,2800.0,11042.0,1309.0,112172.0
2004,2,Vermont,Accommodation and food services,27083.0,15908.0,3800.0,1840.0,
2004,2,Vermont,Administrative and waste services,8503.0,3066.0,7262.0,1115.0,
2004,2,Vermont,"Agriculture, forestry, fishing and hunting",2405.0,819.0,5286.0,362.0,
2004,2,Vermont,"Arts, entertainment, and recreation",3745.0,2013.0,4225.0,390.0,
2004,2,Vermont,Construction supersector,17067.0,1942.0,8293.0,3014.0,
2004,2,Vermont,Durable Goods manufacturing,26405.0,7203.0,11989.0,792.0,
2004,2,Vermont,Education and Health Services supersector,49885.0,37596.0,7800.0,2145.0,
2004,2,Vermont,Educational services,8883.0,4983.0,8583.0,311.0,
2004,2,Vermont,Federal Government,6263.0,,12618.0,617.0,
2004,2,Vermont,Finance and insurance,9794.0,6777.0,12013.0,944.0,
